account_id,customer_id,account_type,balance,open_date
1975,1300,Savings,3471.93,2020-02-06
1976,1320,Savings,6228.96,2020-07-15
1977,1918,Checking,3002.08,2022-06-11
1978,1420,Checking,2735.25,2024-05-02
1979,606,Credit,16502.83,2018-05-03
1980,581,Savings,1173.34,2016-02-20
1981,1539,Loan,-32896.36,2024-11-05
1982,1067,Loan,-2518.91,2019-10-06
1983,727,Credit,8531.73,2022-05-31
1984,1301,Credit,14752.08,2019-06-02
1985,662,Loan,-10409.91,2023-06-15
1986,951,Loan,-40279.29,2020-03-16
1987,1650,Savings,12759.41,2023-10-06
1988,1367,Loan,-10538.08,2017-07-01
1989,1774,Loan,-39207.7,2020-06-03
1990,1611,Savings,18595.71,2019-02-03
1991,1817,Checking,9215.75,2018-12-08
1992,1202,Checking,4098.53,2020-07-06
1993,1440,Checking,7705.35,2022-12-04
1994,624,Loan,-35451.17,2018-09-03
1995,726,Credit,6488.26,2018-11-04
1996,1651,Savings,3884.51,2020-01-28
1997,91,Savings,4513.25,2020-06-13
1998,1440,Savings,3399.28,2024-09-15
1999,1689,Loan,-13184.7,2020-05-20
2000,1651,Checking,16861.56,2022-05-09
2001,1248,Credit,8287.72,2018-03-17
2002,1915,Credit,1553.05,2017-08-23
2003,1579,Savings,18244.39,2015-09-23
2004,943,Loan,-4042.93,2024-07-13
2005,21,Checking,11609.26,2022-05-13
2006,1391,Savings,8483.96,2021-09-22
2007,1187,Savings,1587.24,2021-10-15
2008,1415,Loan,-32575.12,2019-11-04
2009,231,Savings,14284.5,2022-02-13
2010,1234,Credit,11383.76,2022-08-05
2011,1383,Loan,-42127.86,2020-12-13
2012,139,Credit,13882.5,2022-06-29
2013,902,Loan,-43032.28,2023-07-24
2014,631,Credit,6791.74,2020-11-04
2015,460,Checking,15526.46,2021-11-04
2016,1599,Checking,12198.5,2016-05-23
2017,1569,Savings,16897.07,2020-06-05
2018,1130,Savings,9500.47,2018-08-22
2019,909,Credit,14374.54,2015-11-17
2020,193,Credit,6.16,2019-01-31
2021,1452,Savings,5386.24,2021-10-12
2022,1600,Credit,3166.08,2018-09-20
2023,95,Savings,11989.25,2015-05-18
2024,1792,Checking,4329.69,2020-11-08
2025,1991,Credit,14956.24,2016-09-23
2026,1660,Loan,-2749.39,2025-02-18
2027,658,Loan,-25306.07,2019-08-13
2028,579,Credit,15619.03,2015-05-08
2029,1698,Credit,12817.72,2017-02-16
2030,1573,Loan,-36524.65,2019-06-25
2031,1500,Credit,18974.16,2017-09-04
2032,339,Credit,14912.22,2024-10-12
2033,1029,Savings,3364.64,2024-05-09
2034,266,Checking,3519.73,2023-08-08
2035,1879,Checking,18708.71,2016-11-03
2036,1331,Checking,5916.77,2016-02-09
2037,703,Checking,13646.45,2022-04-14
2038,58,Loan,-27131.02,2020-12-24
2039,1663,Checking,1382.29,2016-06-09
2040,596,Savings,9743.35,2015-03-31
2041,1482,Credit,4533.61,2021-08-22
2042,1937,Checking,12754.69,2021-03-29
2043,931,Credit,1771.96,2017-07-15
2044,1666,Loan,-9347.14,2017-12-20
2045,431,Loan,-37019.11,2018-09-03
2046,211,Savings,12710.72,2018-12-22
2047,1703,Credit,6059.06,2018-08-19
2048,1282,Credit,1408.29,2016-04-18
2049,1099,Credit,16421.03,2020-08-28
2050,1713,Credit,3426.66,2015-08-11
2051,1549,Credit,2841.83,2020-07-21
2052,1664,Credit,4621.96,2024-09-11
2053,1858,Checking,19195.73,2023-06-21
2054,414,Loan,-5989.14,2021-04-21
2055,926,Savings,2674.01,2021-03-18
2056,1816,Checking,11152.36,2024-12-08
2057,1683,Checking,14880.33,2018-10-26
2058,1042,Loan,-13747.85,2018-03-05
2059,1709,Checking,10130.12,2024-06-20
2060,802,Loan,-14023.72,2021-05-06
2061,568,Credit,8021.92,2015-11-06
2062,971,Loan,-5801.98,2020-12-15
2063,959,Savings,1601.29,2018-04-20
2064,93,Loan,-21248.66,2022-10-10
2065,442,Checking,4009.79,2022-10-14
2066,1543,Savings,15148.43,2020-08-22
2067,763,Credit,9707.64,2023-08-28
2068,1276,Checking,5275.29,2019-06-21
2069,900,Savings,10496.48,2021-03-24
2070,1414,Loan,-47272.78,2021-02-26
2071,1223,Checking,5170.5,2021-06-04
2072,1777,Loan,-46151.26,2017-12-11
2073,1264,Loan,-17748.99,2020-10-31
2074,237,Checking,11796.64,2015-08-04
2075,175,Savings,18040.92,2016-12-05
2076,1554,Loan,-39601.83,2023-03-17
2077,1172,Credit,17234.06,2021-01-23
2078,127,Checking,3278.59,2023-07-20
2079,1515,Loan,-44136.79,2021-10-21
2080,1531,Checking,464.28,2016-09-20
2081,366,Checking,11624.4,2020-07-01
2082,1293,Credit,7533.99,2015-12-05
2083,1725,Checking,17188.62,2017-02-06
2084,610,Credit,7051.38,2015-04-24
2085,264,Savings,11693.48,2023-12-07
2086,1971,Checking,18556.33,2024-12-16
2087,791,Credit,13841.81,2022-12-11
2088,1436,Loan,-36359.6,2020-12-08
2089,917,Savings,18049.03,2016-05-05
2090,1303,Loan,-18783.59,2017-03-15
2091,1088,Loan,-11869.87,2015-06-20
2092,562,Credit,4086.67,2021-06-17
2093,1820,Checking,19156.5,2023-01-08
2094,1755,Credit,16985.4,2020-03-04
2095,928,Loan,-31480.67,2015-09-20
2096,1237,Checking,9099.39,2016-08-19
2097,793,Savings,16304.73,2019-05-24
2098,848,Checking,5925.67,2021-04-11
2099,1765,Savings,5610.89,2015-06-08
2100,787,Checking,6299.2,2016-11-20
2101,1165,Loan,-20227.85,2015-03-04
2102,1307,Credit,12848.15,2021-11-22
2103,563,Savings,15201.1,2019-10-05
2104,1419,Savings,10006.63,2020-03-29
2105,594,Credit,9504.49,2022-06-16
2106,602,Credit,14231.56,2024-12-04
2107,1149,Loan,-7318.39,2016-06-18
2108,1361,Credit,19279.18,2018-01-16
2109,214,Credit,3784.43,2016-06-04
2110,1731,Savings,9197.64,2019-03-26
2111,502,Savings,16510.47,2016-08-07
2112,867,Checking,14031.46,2019-08-23
2113,1216,Savings,10705.58,2015-05-03
2114,616,Savings,72.38,2024-06-12
2115,1657,Loan,-40806.66,2023-07-31
2116,1029,Savings,10859.52,2024-09-14
2117,229,Checking,1311.79,2015-10-15
2118,1583,Loan,-1880.45,2015-03-25
2119,1171,Loan,-15934.51,2015-12-08
2120,185,Savings,19824.56,2022-02-13
2121,1821,Loan,-3349.89,2017-01-28
2122,432,Checking,14965.27,2015-05-16
2123,1500,Credit,4568.79,2016-05-24
2124,1766,Credit,18132.65,2017-01-28
2125,1398,Savings,13250.31,2023-07-06
2126,1083,Checking,1567.62,2024-12-04
2127,1542,Loan,-4423.77,2016-11-20
2128,1975,Loan,-41187.51,2019-11-11
2129,422,Savings,8283.58,2022-07-11
2130,307,Checking,13318.78,2021-11-07
2131,821,Savings,4021.9,2020-05-20
2132,172,Loan,-4575.99,2020-04-29
2133,1999,Checking,13998.38,2020-09-18
2134,1533,Loan,-29919.22,2022-06-12
2135,1993,Credit,18195.11,2023-09-10
2136,279,Savings,11374.82,2019-11-19
2137,460,Credit,10127.68,2019-05-06
2138,228,Savings,441.15,2023-08-12
2139,1117,Checking,7561.38,2017-01-04
2140,1261,Credit,11405.34,2024-04-13
2141,573,Savings,19426.62,2016-01-24
2142,25,Checking,6139.33,2023-06-08
2143,1244,Loan,-25848.4,2016-12-08
2144,1623,Credit,19027.7,2021-09-22
2145,1423,Checking,2237.62,2018-03-27
2146,1460,Loan,-41189.85,2019-09-25
2147,797,Checking,12518.13,2015-03-22
2148,413,Savings,888.58,2022-06-17
2149,1425,Credit,11534.35,2020-03-18
2150,1233,Checking,7386.11,2022-11-19
2151,445,Checking,11999.65,2024-11-28
2152,467,Savings,10921.65,2024-10-28
2153,56,Credit,9974.4,2016-02-01
2154,1380,Credit,18237.21,2020-12-12
2155,1881,Credit,3502.52,2018-09-26
2156,1604,Credit,13451.14,2023-02-28
2157,76,Loan,-29734.12,2019-02-17
2158,1860,Savings,5840.85,2022-01-26
2159,156,Loan,-20613.55,2022-05-18
2160,79,Credit,14554.87,2023-01-24
2161,788,Savings,8165.45,2016-02-14
2162,1521,Loan,-39861.04,2020-10-03
2163,1560,Savings,836.74,2024-04-12
2164,1110,Credit,10700.47,2017-08-16
2165,1052,Credit,4760.33,2024-01-23
2166,723,Credit,5089.78,2018-09-26
2167,477,Checking,15917.59,2024-06-14
2168,540,Loan,-7168.61,2021-04-22
2169,98,Savings,5755.6,2021-06-23
2170,1520,Credit,3135.86,2016-08-06
2171,1473,Savings,259.71,2021-01-04
2172,945,Savings,15943.31,2018-10-21
2173,1035,Checking,15011.29,2020-01-29
2174,1195,Credit,14679.07,2017-01-18
2175,1864,Credit,13343.47,2016-07-12
2176,629,Loan,-43285.81,2019-08-21
2177,101,Loan,-42935.65,2022-10-02
2178,825,Checking,6443.21,2015-11-26
2179,947,Credit,12205.4,2018-06-26
2180,197,Loan,-4368.33,2017-01-16
2181,712,Credit,1127.64,2021-08-28
2182,1801,Savings,17973.18,2020-07-25
2183,1062,Checking,9305.58,2024-03-20
2184,783,Credit,4595.54,2019-07-17
2185,967,Checking,15813.19,2020-08-10
2186,1952,Credit,682.34,2019-02-24
2187,1064,Savings,7888.57,2022-05-15
2188,120,Credit,526.73,2018-07-20
2189,1820,Checking,1393.46,2023-11-22
2190,1292,Loan,-36761.41,2023-02-11
2191,1923,Savings,2484.2,2021-09-18
2192,791,Credit,17372.24,2021-11-19
2193,293,Savings,1304.07,2019-11-02
2194,1296,Credit,3109.39,2025-01-29
2195,1101,Checking,6165.18,2019-09-12
2196,1304,Credit,12398.83,2024-06-27
2197,2,Loan,-14172.52,2021-11-01
2198,1677,Savings,11817.12,2023-01-17
2199,1282,Credit,1859.78,2024-09-23
2200,13,Credit,328.95,2015-03-16
2201,832,Loan,-38953.4,2025-02-02
2202,137,Credit,9543.02,2020-09-24
2203,1270,Checking,14006.5,2023-04-24
2204,40,Checking,15637.79,2018-06-06
2205,442,Checking,19687.69,2018-08-13
2206,903,Savings,11001.58,2020-02-23
2207,1081,Loan,-17356.79,2018-04-12
2208,1315,Credit,19820.51,2018-11-26
2209,442,Loan,-30745.03,2016-05-12
2210,618,Loan,-49759.37,2022-06-29
2211,1252,Credit,15691.49,2016-08-21
2212,839,Savings,13975.3,2021-07-15
2213,1079,Checking,19487.59,2022-08-13
2214,1348,Savings,9661.74,2021-08-25
2215,1777,Checking,17279.63,2022-05-05
2216,1015,Savings,6219.62,2020-08-31
2217,139,Credit,10491.71,2018-04-14
2218,527,Checking,178.19,2020-09-26
2219,189,Checking,12223.8,2019-03-09
2220,1179,Checking,7124.26,2021-04-09
2221,437,Loan,-35325.92,2015-10-24
2222,604,Checking,310.16,2017-05-24
2223,1248,Savings,6261.68,2024-01-02
2224,1190,Savings,6380.66,2021-03-02
2225,1432,Checking,2709.65,2016-12-17
2226,1240,Savings,8144.01,2017-01-09
2227,592,Checking,16397.49,2019-08-09
2228,1862,Credit,11136.18,2019-11-10
2229,369,Loan,-21848.71,2020-05-01
2230,1195,Credit,12094.16,2018-12-27
2231,306,Credit,3292.46,2016-07-22
2232,437,Checking,12987.7,2019-02-08
2233,1184,Checking,12682.05,2020-05-28
2234,563,Loan,-38925.7,2016-01-05
2235,1656,Credit,558.61,2023-12-09
2236,164,Checking,11633.8,2025-02-15
2237,1091,Loan,-44517.55,2021-06-26
2238,1427,Checking,15415.34,2018-04-29
2239,369,Checking,13997.8,2015-07-08
2240,1269,Savings,2498.35,2019-08-10
2241,696,Loan,-33246.89,2024-05-13
2242,1053,Loan,-27190.26,2022-10-29
2243,1226,Checking,16000.31,2020-08-03
2244,1074,Credit,3195.55,2021-01-05
2245,92,Savings,15156.62,2016-04-08
2246,735,Savings,16753.36,2015-06-24
2247,1608,Checking,15988.73,2022-11-23
2248,993,Savings,2009.11,2024-06-03
2249,302,Checking,19757.85,2023-10-08
2250,217,Loan,-33512.12,2018-10-11
2251,1413,Loan,-10427.43,2024-12-16
2252,1385,Credit,18496.4,2020-12-02
2253,399,Loan,-6956.35,2023-08-16
2254,1372,Credit,14049.18,2019-09-01
2255,193,Savings,7633.17,2023-01-01
2256,565,Loan,-4707.09,2020-11-05
2257,1572,Savings,4196.1,2020-02-25
2258,1427,Checking,11225.72,2024-06-12
2259,53,Savings,9379.68,2020-11-03
2260,1266,Checking,15556.23,2024-09-21
2261,1207,Credit,13529.88,2023-08-18
2262,1751,Savings,19283.56,2023-05-06
2263,1202,Credit,4490.09,2017-03-28
2264,159,Savings,15997.15,2021-01-19
2265,1770,Loan,-14845.08,2016-12-10
2266,280,Checking,13837.49,2022-10-15
2267,285,Checking,9272.06,2016-04-29
2268,1643,Checking,6936.97,2018-05-08
2269,1765,Savings,8650.42,2018-05-26
2270,385,Credit,15756.35,2023-07-03
2271,774,Savings,15980.47,2015-07-24
2272,1201,Savings,3278.38,2023-03-20
2273,1375,Checking,10821.35,2015-03-22
2274,1158,Credit,18048.54,2017-01-09
2275,674,Credit,2983.89,2016-12-06
2276,168,Savings,1457.11,2025-02-05
2277,743,Savings,18490.6,2019-04-10
2278,153,Savings,17177.32,2017-03-17
2279,1292,Checking,11753.25,2023-02-17
2280,1364,Savings,10931.96,2015-04-03
2281,1516,Credit,1959.5,2024-12-24
2282,320,Savings,7845.78,2016-03-03
2283,1896,Credit,7823.41,2023-07-16
2284,1120,Loan,-16544.19,2017-08-30
2285,1155,Credit,11446.87,2022-07-12
2286,1762,Credit,629.54,2020-06-17
2287,491,Credit,10993.67,2017-05-03
2288,1067,Credit,19448.32,2019-08-24
2289,1930,Checking,8386.4,2024-01-17
2290,98,Loan,-42862.25,2024-05-02
2291,1888,Savings,13771.86,2017-10-10
2292,1386,Credit,6903.88,2022-10-22
2293,1503,Savings,1577.01,2018-02-27
2294,1808,Checking,4349.41,2016-08-29
2295,1613,Credit,16794.55,2021-05-25
2296,1363,Credit,9493.45,2016-12-18
2297,471,Savings,14382.36,2022-02-10
2298,718,Savings,13463.72,2017-02-03
2299,569,Savings,5279.88,2016-02-01
2300,559,Credit,8362.01,2017-09-24
2301,874,Loan,-27076.81,2020-11-13
2302,1215,Loan,-47405.88,2017-08-12
2303,1417,Savings,14411.51,2015-10-07
2304,974,Credit,8103.6,2017-12-13
2305,252,Checking,416.51,2023-06-03
2306,473,Savings,9947.37,2019-03-20
2307,839,Savings,11810.69,2015-10-02
2308,1377,Credit,17431.19,2020-05-11
2309,872,Checking,11364.68,2020-04-11
2310,1291,Loan,-15873.03,2019-10-17
2311,1994,Savings,16854.95,2020-07-23
2312,102,Credit,9531.3,2025-01-02
2313,1723,Credit,4475.59,2018-06-03
2314,1048,Savings,18375.71,2017-07-31
2315,134,Credit,6227.2,2021-04-09
2316,425,Loan,-30439.05,2018-12-14
2317,617,Checking,1016.12,2016-01-29
2318,1775,Credit,9375.04,2016-06-15
2319,1247,Credit,9520.53,2020-08-05
2320,1859,Loan,-36018.04,2021-07-01
2321,361,Checking,2195.23,2017-03-26
2322,1494,Checking,214.69,2016-08-01
2323,447,Savings,17815.75,2017-02-21
2324,946,Checking,8546.98,2018-04-21
2325,1869,Loan,-35127.39,2021-03-11
2326,1017,Loan,-2995.58,2017-09-11
2327,349,Savings,4643.42,2018-05-07
2328,1809,Checking,11892.8,2024-10-20
2329,696,Credit,8320.24,2015-03-12
2330,625,Savings,13397.91,2016-10-02
2331,878,Savings,8158.27,2015-07-05
2332,407,Savings,15812.39,2024-08-01
2333,771,Savings,11674.23,2017-05-03
2334,155,Credit,18340.31,2016-06-15
2335,1805,Loan,-28472.66,2018-11-24
2336,246,Savings,1423.38,2017-11-12
2337,1761,Savings,2136.07,2020-06-12
2338,1148,Loan,-23891.39,2022-02-02
2339,1917,Savings,16322.59,2023-03-06
2340,1140,Loan,-15167.38,2024-09-11
2341,1018,Credit,4693.1,2022-06-01
2342,454,Savings,15283.95,2017-09-13
2343,360,Loan,-28379.75,2020-03-26
2344,853,Loan,-41681.02,2019-09-01
2345,157,Savings,4622.58,2021-10-30
2346,1694,Savings,7148.87,2018-02-22
2347,1112,Loan,-14954.23,2021-10-25
2348,265,Credit,4394.43,2016-01-21
2349,814,Savings,11846.34,2021-03-23
2350,24,Credit,6326.47,2023-02-14
2351,621,Checking,16716.31,2022-02-28
2352,929,Loan,-2212.98,2023-10-12
2353,277,Loan,-19925.81,2015-05-18
2354,1440,Savings,13854.31,2023-09-05
2355,457,Loan,-36382.38,2022-01-17
2356,618,Loan,-34325.5,2021-11-28
2357,594,Checking,10596.83,2023-06-25
2358,294,Loan,-42533.07,2019-01-28
2359,584,Savings,1672.45,2021-11-21
2360,17,Loan,-8856.22,2019-03-24
2361,772,Credit,3944.67,2017-12-14
2362,1743,Loan,-40199.12,2016-06-16
2363,1632,Loan,-41536.29,2021-09-13
2364,1464,Credit,9371.46,2022-11-30
2365,1878,Credit,13604.55,2018-11-23
2366,1651,Credit,2279.27,2017-01-17
2367,241,Savings,14574.28,2022-06-10
2368,1706,Loan,-13367.74,2015-04-27
2369,1876,Loan,-26359.44,2018-10-23
2370,364,Credit,10251.5,2016-04-21
2371,29,Savings,19296.31,2015-03-31
2372,1329,Credit,340.1,2016-11-14
2373,1396,Checking,4682.49,2015-05-10
2374,198,Loan,-21073.56,2020-04-26
2375,1520,Checking,14058.58,2024-12-22
2376,762,Loan,-27936.49,2024-06-01
2377,518,Savings,11875.2,2023-02-19
2378,258,Savings,19396.35,2020-08-29
2379,1856,Checking,19729.08,2022-01-22
2380,1707,Savings,1153.47,2019-05-10
2381,409,Savings,305.87,2020-04-22
2382,1669,Savings,12308.55,2015-06-09
2383,921,Savings,16812.42,2023-04-04
2384,73,Loan,-10768.79,2020-08-02
2385,654,Credit,5147.05,2017-03-28
2386,1179,Checking,15449.1,2018-02-03
2387,1,Savings,2849.21,2020-08-16
2388,38,Credit,11834.82,2021-08-07
2389,314,Checking,1292.27,2022-06-29
2390,1733,Credit,8052.49,2019-10-18
2391,1137,Checking,15030.87,2016-07-02
2392,473,Credit,9954.66,2020-06-08
2393,881,Loan,-21431.19,2015-10-27
2394,1405,Loan,-10282.31,2018-12-03
2395,1941,Savings,5716.71,2015-04-26
2396,342,Checking,10070.16,2023-12-22
2397,1199,Savings,11751.27,2022-04-21
2398,1237,Credit,12737.07,2018-11-30
2399,216,Checking,3736.61,2017-09-30
2400,184,Checking,2069.53,2020-09-30
2401,137,Savings,18769.9,2023-04-27
2402,1507,Checking,11174.8,2024-02-17
2403,184,Savings,13301.45,2023-12-17
2404,866,Savings,16056.38,2020-05-27
2405,648,Savings,6224.6,2025-02-08
2406,1594,Savings,3808.7,2022-10-01
2407,1126,Credit,4178.12,2019-12-14
2408,323,Credit,17861.98,2017-04-11
2409,664,Checking,9234.83,2024-06-19
2410,672,Checking,18737.58,2022-11-15
2411,1310,Loan,-37809.0,2024-04-03
2412,1971,Credit,3389.2,2024-12-20
2413,1886,Loan,-43045.61,2017-08-22
2414,312,Credit,15012.53,2021-10-22
2415,1003,Savings,10706.27,2019-12-23
2416,36,Credit,18020.03,2020-02-09
2417,782,Loan,-33996.32,2015-06-12
2418,1864,Credit,9152.37,2016-10-05
2419,908,Loan,-38227.85,2019-12-11
2420,1809,Checking,3035.39,2016-06-05
2421,734,Loan,-45727.63,2017-10-17
2422,234,Checking,5913.71,2020-07-07
2423,302,Credit,8415.9,2024-10-17
2424,1438,Checking,3224.63,2018-04-15
2425,1575,Credit,17844.25,2022-10-29
2426,64,Credit,717.41,2020-08-16
2427,1599,Credit,7793.23,2015-03-31
2428,71,Checking,12055.38,2020-04-24
2429,1079,Checking,12027.85,2018-10-30
2430,1880,Loan,-24553.52,2023-01-28
2431,1774,Loan,-12636.44,2018-08-11
2432,1850,Savings,4230.38,2020-06-16
2433,1710,Savings,108.86,2017-03-07
2434,1328,Loan,-43965.42,2020-03-16
2435,1488,Checking,8515.49,2019-09-25
2436,1751,Loan,-16368.67,2015-06-29
2437,84,Credit,9164.8,2020-05-22
2438,935,Checking,4829.58,2015-11-20
2439,1559,Checking,7756.84,2023-06-16
2440,1077,Checking,8270.32,2022-12-05
2441,275,Credit,17566.98,2017-03-28
2442,916,Loan,-26750.9,2016-09-13
2443,1026,Checking,9003.34,2016-08-17
2444,1124,Loan,-19299.55,2020-03-25
2445,1457,Credit,9854.96,2023-03-08
2446,1749,Loan,-35887.19,2016-11-29
2447,1150,Loan,-11598.03,2021-07-23
2448,48,Checking,3086.57,2022-09-03
2449,290,Credit,18413.77,2022-09-25
2450,1491,Credit,1776.93,2024-08-28
2451,1993,Savings,19915.56,2015-12-28
2452,1642,Loan,-42808.65,2022-12-15
2453,36,Checking,5824.24,2020-03-18
2454,1486,Credit,5356.15,2023-09-04
2455,1527,Loan,-15608.59,2024-12-26
2456,464,Credit,12080.5,2016-03-05
2457,1288,Checking,5639.87,2019-04-05
2458,348,Savings,3434.87,2015-06-21
2459,1455,Credit,7737.5,2016-08-15
2460,240,Loan,-28279.22,2020-10-17
2461,691,Checking,17203.87,2020-01-23
2462,576,Checking,16670.08,2020-05-09
2463,448,Savings,1280.15,2018-04-08
2464,244,Loan,-1632.27,2018-11-11
2465,339,Credit,16151.4,2018-03-18
2466,1547,Credit,12765.3,2025-01-11
2467,611,Loan,-23541.02,2017-11-10
2468,182,Credit,19088.92,2018-10-11
2469,1970,Loan,-21221.31,2017-03-05
2470,1336,Credit,3296.19,2020-01-22
2471,1603,Credit,15653.42,2018-08-01
2472,1309,Checking,14984.98,2018-10-25
2473,1327,Savings,15602.87,2016-02-25
2474,1110,Checking,3915.76,2017-01-16
2475,468,Loan,-44910.26,2024-10-23
2476,1203,Savings,16443.43,2022-07-01
2477,1103,Credit,13563.1,2020-06-23
2478,288,Loan,-46182.16,2017-07-31
2479,1832,Credit,4848.85,2023-01-01
2480,1715,Checking,13869.49,2016-09-03
2481,1503,Credit,8322.47,2020-12-30
2482,750,Savings,13088.29,2021-01-28
2483,1090,Checking,18139.55,2020-08-08
2484,387,Loan,-4692.51,2025-02-19
2485,1321,Loan,-30939.49,2021-10-09
2486,935,Savings,4799.4,2022-10-08
2487,929,Loan,-7653.39,2017-10-13
2488,773,Savings,17649.96,2015-09-26
2489,1979,Credit,7832.51,2019-06-28
2490,1361,Checking,18088.49,2018-03-25
2491,1264,Checking,15384.15,2017-05-04
2492,267,Loan,-33558.89,2020-07-14
2493,1582,Savings,19607.73,2017-07-23
2494,512,Loan,-24984.55,2020-02-06
2495,829,Checking,12036.34,2017-09-25
2496,1125,Savings,15260.86,2019-02-03
2497,778,Savings,11555.6,2022-03-02
2498,1542,Loan,-42348.48,2019-12-11
2499,1157,Checking,18392.6,2023-11-04
2500,1308,Loan,-11543.55,2024-08-15
2501,521,Credit,9971.61,2019-12-02
2502,307,Loan,-36477.9,2023-12-07
2503,91,Checking,16587.09,2019-11-06
2504,943,Credit,4364.7,2021-01-22
2505,949,Savings,13957.94,2017-08-07
2506,1758,Loan,-7360.95,2022-01-11
2507,1638,Checking,8710.43,2022-06-29
2508,147,Loan,-15127.3,2016-05-27
2509,978,Checking,3651.79,2023-11-17
2510,140,Savings,19853.08,2015-08-22
2511,1067,Loan,-32596.36,2019-06-29
2512,1001,Credit,7973.85,2025-01-10
2513,1858,Savings,193.4,2021-09-13
2514,508,Loan,-43437.78,2020-11-04
2515,275,Savings,19627.49,2016-10-28
2516,597,Credit,9795.39,2021-06-29
2517,1057,Checking,4082.99,2017-01-01
2518,1042,Credit,12905.53,2024-12-26
2519,1416,Loan,-28794.99,2019-12-06
2520,1462,Savings,14372.63,2017-11-01
2521,1152,Savings,5480.48,2021-05-03
2522,1688,Checking,925.32,2015-05-14
2523,942,Loan,-34377.1,2022-11-21
2524,921,Loan,-40669.41,2024-05-03
2525,133,Loan,-16444.78,2024-08-18
2526,1631,Checking,7790.8,2021-11-20
2527,1449,Savings,9282.16,2018-05-23
2528,1135,Checking,7218.49,2022-12-23
2529,501,Loan,-41898.93,2021-07-10
2530,93,Credit,15940.37,2018-08-26
2531,1951,Savings,8794.28,2015-12-03
2532,65,Credit,6279.56,2021-07-09
2533,1465,Checking,8375.41,2019-01-22
2534,695,Checking,18705.98,2022-04-06
2535,1420,Credit,8088.95,2015-03-03
2536,1431,Loan,-34798.21,2015-11-13
2537,689,Credit,10795.62,2015-11-28
2538,137,Checking,19293.7,2023-07-12
2539,1426,Savings,17639.44,2025-02-12
2540,1244,Checking,2809.17,2024-08-15
2541,1813,Credit,13178.82,2017-04-04
2542,707,Loan,-41206.56,2015-03-25
2543,1678,Savings,12700.37,2020-11-11
2544,120,Checking,15390.33,2018-01-14
2545,504,Savings,5374.17,2025-02-14
2546,1954,Credit,18857.18,2016-06-11
2547,1206,Savings,2577.04,2023-04-22
2548,1979,Savings,989.7,2017-05-31
2549,1311,Loan,-26433.96,2015-02-25
2550,1229,Checking,11031.75,2023-10-28
2551,1315,Credit,13009.45,2022-05-14
2552,517,Loan,-2525.79,2018-01-17
2553,95,Checking,4834.42,2018-10-10
2554,1497,Savings,11503.19,2024-03-27
2555,1725,Savings,12162.13,2017-04-02
2556,517,Loan,-1706.51,2023-02-13
2557,797,Loan,-26669.12,2023-05-08
2558,1427,Credit,1417.35,2022-04-06
2559,1200,Savings,12211.8,2018-01-31
2560,403,Savings,2074.21,2018-09-10
2561,1209,Checking,13674.11,2023-01-03
2562,1777,Credit,3515.45,2022-05-11
2563,1573,Credit,5319.99,2017-12-07
2564,1034,Credit,16340.32,2017-12-06
2565,1461,Credit,8774.98,2024-06-27
2566,1096,Checking,5158.42,2022-08-09
2567,1555,Loan,-10959.5,2016-09-20
2568,573,Savings,8312.53,2021-06-18
2569,149,Savings,5904.29,2019-01-08
2570,857,Savings,13278.6,2018-07-31
2571,1557,Credit,19536.97,2017-05-27
2572,181,Checking,16805.01,2021-04-27
2573,624,Savings,13461.28,2020-09-18
2574,1060,Checking,18483.11,2024-07-27
2575,1478,Savings,19082.11,2018-12-24
2576,663,Credit,14788.47,2017-03-27
2577,1569,Savings,6543.5,2023-02-06
2578,1198,Checking,2895.79,2017-01-09
2579,1858,Checking,3350.4,2016-06-26
2580,222,Credit,6852.87,2022-08-07
2581,1782,Checking,1878.94,2021-11-16
2582,1765,Loan,-3295.51,2016-04-01
2583,597,Checking,3950.05,2022-05-14
2584,1477,Savings,18140.64,2023-09-10
2585,1749,Credit,10794.25,2023-02-06
2586,485,Credit,2229.77,2023-08-09
2587,575,Credit,6397.7,2016-12-18
2588,536,Savings,7823.17,2020-05-11
2589,490,Savings,19336.34,2021-02-27
2590,1309,Savings,4305.93,2018-09-27
2591,768,Credit,7989.75,2021-03-28
2592,467,Savings,322.33,2018-02-15
2593,546,Credit,4465.01,2018-11-14
2594,128,Credit,3007.91,2018-06-14
2595,1845,Savings,450.67,2016-04-19
2596,105,Loan,-29675.48,2017-11-10
2597,1200,Checking,13218.54,2016-11-12
2598,1105,Checking,12283.35,2024-05-03
2599,1649,Checking,10512.37,2020-10-28
2600,1325,Credit,1340.28,2023-07-09
2601,871,Checking,18867.12,2019-05-24
2602,1420,Credit,7232.84,2022-04-29
2603,198,Checking,3150.63,2015-08-28
2604,630,Loan,-43136.09,2016-10-20
2605,1795,Checking,7266.88,2019-08-24
2606,338,Loan,-44175.33,2016-08-17
2607,609,Loan,-38192.83,2020-12-27
2608,657,Checking,5341.15,2020-02-20
2609,1243,Savings,3474.06,2015-12-02
2610,1149,Savings,1640.24,2016-10-07
2611,1574,Credit,8079.28,2016-02-29
2612,1174,Credit,3051.93,2024-09-20
2613,382,Checking,1879.82,2019-02-21
2614,1633,Loan,-7875.72,2024-03-01
2615,1777,Credit,18526.94,2016-12-10
2616,1442,Credit,17531.52,2021-11-13
2617,1303,Credit,10413.55,2020-12-19
